genre,id,title,rating,production_countries,budget,revenue,imdb_ids,Plot
War,625,The Killing Fields,7.5,['GB'],14400000,34700291,tt0087553,A journalist is trapped in Cambodia during Pol Pot's bloody Year Zero cleansing campaign.
War,76758,The Flowers of War,7.456,"['CN', 'HK']",94000000,95311434,tt1410063,"An American finds refuge during the 1937 Japanese invasion of Nanking in a church with a group of women. Posing as a priest, he attempts to lead the women to safety."
War,22584,To Have and Have Not,7.456,['US'],0,3650000,tt0037382,"During World War II, an American expatriate helps transport a French Resistance leader and his wife to Martinique while romancing a lounge singer."
War,9075,Black Book,7.5,"['BE', 'DE', 'NL', 'GB']",21000000,26768563,tt0389557,"In the Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance."
War,8741,The Thin Red Line,7.5,['US'],52000000,98126565,tt0120863,"Adaptation of James Jones' autobiographical 1962 novel, focusing on the conflict at Guadalcanal during the second World War."
War,374720,Dunkirk,7.5,"['GB', 'US']",150000000,527000000,tt5013056,"Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II."
War,193756,Lone Survivor,7.438,['US'],40000000,149295601,tt1091191,"Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare."
War,227306,Unbroken,7.428,['US'],65000000,163400000,tt1809398,"After a near-fatal plane crash in WWII, Olympian Louis Zamperini spends a harrowing 47 days in a raft with two fellow crewmen before he's caught by the Japanese navy and sent to a prisoner-of-war camp."
War,736069,Justice Society: World War II,7.4,['US'],0,0,tt13804084,"The Justice Society of America, a group of heroes aiding the allies in World War 2, acquire an ally from the future who sends them on an adventure that changes history."
War,190859,American Sniper,7.423,['US'],58800000,542300000,tt2179136,"Navy S.E.A.L. sniper Chris Kyle's pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home with his family after four tours of duty, however, Chris finds that it is the war he can't leave b..."
War,840326,Sisu,7.419,"['FI', 'GB', 'US']",6200000,13000000,tt14846026,"When an ex-soldier who discovers gold in the Lapland wilderness tries to take the loot into the city, German soldiers led by a brutal SS officer battle him."
War,853,Enemy at the Gates,7.4,"['US', 'FR', 'DE', 'IE', 'GB']",68000000,96976270,tt0215750,A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad.
War,516486,Greyhound,7.404,"['CA', 'CN', 'US']",50300000,0,tt6048922,"Several months after the U.S. entry into World War II, an inexperienced U.S. Navy commander must lead an Allied convoy being stalked by a German submarine wolf pack."
War,11661,Joyeux Noel,7.399,"['BE', 'FR', 'DE', 'RO', 'GB']",22000000,17709155,tt0424205,"In December 1914, an unofficial Christmas truce on the Western Front allows soldiers from opposing sides of the First World War to gain insight into each other's way of life."
War,4476,Legends of the Fall,7.393,['US'],30000000,160638883,tt0110322,"In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war."
War,14433,Zulu,7.4,['GB'],1720000,8000000,tt0058777,Outnumbered British soldiers do battle with Zulu warriors at Rorke's Drift.
War,855,Black Hawk Down,7.4,"['GB', 'US']",92000000,172989651,tt0265086,"The story of 160 elite U.S. soldiers who dropped into Mogadishu in October 1993 to capture two top lieutenants of a renegade warlord, but found themselves in a desperate battle with a large force of heavily armed Somalis."
War,9361,The Last of the Mohicans,7.382,['US'],40000000,75505856,tt0104691,Three Mohican trappers agree to protect the daughters of a British Colonel in the midst of the French and Indian War.
War,460555,Operation Red Sea,7.373,"['CN', 'HK', 'MA']",70000000,579200000,tt6878882,PLA Navy Marine Corps launch a hostage rescue operation in the fictional Republic of Ihwea and undergo a fierce battle with rebellions and terrorism.
War,433247,First They Killed My Father,7.36,['US'],24000000,0,tt4882376,Cambodian author and human rights activist Loung Ung recounts the horrors she suffered as a child under the rule of the deadly Khmer Rouge.
War,1116,The Wind That Shakes the Barley,7.4,"['DE', 'IE', 'IT', 'ES', 'GB']",6500000,22900000,tt0460989,"Against the backdrop of the Irish War of Independence, two brothers fight a guerrilla war against British forces."
War,7862,The Counterfeiters,7.353,"['DE', 'AT']",6250000,20200000,tt0813547,"The story of the Operation Bernhard, the largest counterfeiting operation in history, carried out by Germany during World War II."
War,13321,Lifeboat,7.3,['US'],1590000,1000000,tt0037017,Several survivors of a torpedoed merchant ship in World War II find themselves in the same lifeboat with one of the crew members of the U-boat that sank their ship.
War,11589,Kelly's Heroes,7.348,"['US', 'YU']",4000000,5200000,tt0065938,A group of U.S. soldiers sneaks across enemy lines in WWII France to get their hands on a secret stash of Nazi treasure.
War,289222,The Zookeeper's Wife,7.34,"['CZ', 'GB', 'US']",20000000,26152835,tt1730768,"Keepers of the Warsaw Zoo, Antonina and Jan Zabinski, must save hundreds of people and animals during the Nazi invasion in WWII Poland."
War,15764,Sophie's Choice,7.3,"['GB', 'US']",12000000,30036166,tt0084707,"Sophie is the survivor of Nazi concentration camps, who has found a reason to live with Nathan, a sparkling if unsteady American Jew obsessed with the Holocaust."
War,2841,A Very Long Engagement,7.3,"['FR', 'US']",47000000,0,tt0344510,"Tells the story of a young woman's relentless search for her fiancé, who has disappeared from the trenches of the Somme during World War One."
War,442065,The Last Full Measure,7.3,['US'],20000000,3364426,tt0783640,"Thirty-four years after his death, Airman William H. ""Pits"" Pitsenbarger is awarded the nation's highest military honor for his actions on the battlefield."
War,11101,Stalingrad,7.322,['DE'],0,152972,tt0108211,"The story follows a group of German soldiers, from their Italian R&amp;R in the summer of 1942 to the frozen steppes of Soviet Russia and ending with the battle for Stalingrad."
War,332270,Battle for Sevastopol,7.3,"['RU', 'UA']",5000000,0,tt4084744,"A story of Lyudmila Pavlichenko, the most successful female sniper in history."
War,7445,Brothers,7.3,['US'],26000000,43500000,tt0765010,"While on tour in Afghanistan, Sam's helicopter is shot down and he is presumed dead. Back home, it is his screw-up brother who looks after the family. Sam does return, but with a lot of excess baggage."
War,15384,Red Cliff II,7.311,"['CN', 'HK', 'JP', 'KR', 'TW', 'US']",80000000,121059225,tt1326972,Second and final part of epic tale about a legendary battle that changed the course of China history.
War,10911,The Guns of Navarone,7.3,"['GB', 'US']",6000000,28900000,tt0054953,"A team of Allied saboteurs is assigned an impossible mission: infiltrate an impregnable Nazi-held Greek island and destroy the two enormous long-range field guns that prevent the rescue of 2,000 trapped British soldiers."
War,801,"Good Morning, Vietnam",7.31,['US'],13000000,123922370,tt0093105,"In 1965, an unorthodox and irreverent DJ named Adrian Cronauer begins to shake up things when he is assigned to the U.S. Armed Services radio station in Vietnam."
War,57212,War Horse,7.3,"['IN', 'US']",66000000,177584879,tt1568911,A young farm boy enlists to serve in World War I after his beloved horse is sold to the cavalry. His hopeful journey takes him out of England and onto the front lines as the war rages on.
War,3063,Duck Soup,7.3,['US'],0,0,tt0023969,"Rufus T. Firefly is named the dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of his wealthy backer Mrs. Teasdale, contending with two inept spies who can't seem to keep straight which side th..."
War,93289,Now Where Did the Seventh Company Get to?,7.3,['FR'],0,0,tt0070356,"Three French army scouts escape capture and go behind enemy lines during WWII, urged by a lieutenant to fight rather than hide."
War,121642,Twice Born,7.3,"['IT', 'ES']",13000000,18295,tt1396226,"A mother brings her teenage son to Sarajevo, where his father died in the Bosnian conflict years ago."
War,11948,"Merry Christmas, Mr. Lawrence",7.3,"['JP', 'NZ', 'GB']",0,2306560,tt0085933,"During WWII, a British colonel tries to bridge the cultural divides between a British POW and the Japanese camp commander in order to avoid bloodshed."
War,53457,Sarah's Key,7.3,['FR'],10000000,17511906,tt1668200,"In modern-day Paris, a journalist finds her life becoming entwined with a young girl whose family was torn apart during the notorious Vel' d'Hiv Roundup in 1942."
War,11426,From Here to Eternity,7.287,['US'],1650000,30500000,tt0045793,"At a U.S. Army base in 1941 Hawaii, a pugilistic private is cruelly punished for refusing to join his unit's boxing team. Meanwhile, his commanding officer's wife and top NCO are indulging in a torrid love affair."
War,432616,Promise at Dawn,7.3,"['BE', 'FR']",0,9242157,tt5061360,"A man recounts his life, from his childhood through his experiences in World War II, and the story of his self-sacrificing mother, who raised him alone."
War,284689,Testament of Youth,7.3,"['DK', 'GB', 'US']",0,1822250,tt1441953,"A British woman recalls coming of age during World War I - a story of young love, the futility of war, and how to make sense of the darkest times."
War,300671,13 Hours: The Secret Soldiers of Benghazi,7.272,"['US', 'MT']",50000000,69411370,tt4172430,"During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos."
War,39312,Restrepo,7.27,['US'],0,1437000,tt1559549,A year with one platoon in the deadliest valley in Afghanistan.
War,424488,Megan Leavey,7.3,"['ES', 'US']",0,13406883,tt4899370,Based on the true life story of a young Marine corporal whose unique discipline and bond with her military combat dog saved many lives during their deployment in Iraq.
War,271674,Suite Fran??aise,7.269,"['BE', 'CA', 'FR']",15000000,9104716,tt0900387,"During the early years of German occupation of France in World War II, romance blooms between Lucile Angellier (Michelle Williams), a French villager, and Lieutenant Bruno von Falk (Matthias Schoenaerts), a German soldier."
War,19067,The Duellists,7.3,"['GB', 'US']",900000,0,tt0075968,"France, 1801. Due to a minor perceived slight, mild-mannered Lieutenant d'Hubert is forced into a duel with hot-headed irrational Lieutenant Feraud. The disagreement ultimately results in scores of duels spanning several years."
War,1076487,Warhorse One,7.3,['US'],0,0,tt16527824,A gunned down Navy SEAL Master Chief must guide a child to safety through a gauntlet of hostile Taliban insurgents and survive the brutal Afghanistan wilderness.
War,12162,The Hurt Locker,7.255,['US'],15000000,49259766,tt0887912,"During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work."
War,969492,Land of Bad,7.3,"['US', 'AU', 'CZ']",18000000,7021101,tt19864802,A Delta Force team fights for survival as an Air Force drone pilot becomes its eyes in the sky.
War,403450,At War for Love,7.254,['IT'],0,0,tt5263116,"A tender love story intertwines with the Allied conquest of Sicily during World War II, where the US Army has to gain support from the locals."
War,12900,Conspiracy,7.3,"['GB', 'US']",0,0,tt0266425,"At the Wannsee Conference on January 20, 1942, senior Nazi officials meet to determine the manner in which the so-called ""Final Solution to the Jewish Question"" can be best implemented."
War,948713,The Last Kingdom: Seven Kings Must Die,7.249,['GB'],0,0,tt15767808,"In the wake of King Edward's death, Uhtred of Bebbanburg and his comrades adventure across a fractured kingdom in the hopes of uniting England at last."
War,1716,The Last Metro,7.239,['FR'],0,0,tt0080610,"In occupied Paris, an actress married to a Jewish theater owner must keep him hidden from the Germans while doing both of their jobs."
War,5902,A Bridge Too Far,7.2,"['GB', 'US']",22000000,50750000,tt0075784,"Operation Market Garden, September 1944: The Allies attempt to capture several strategically important bridges in the Netherlands in the hope of breaking the German lines."
War,256962,Little Boy,7.219,"['US', 'MX']",20000000,6500000,tt1810683,An eight-year-old boy is willing to do whatever it takes to end World War II so he can bring his father home. The story reveals the indescribable love a father has for his little boy and the love a son has for his father.
War,281338,War for the Planet of the Apes,7.205,['US'],150000000,490719763,tt3450958,"After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind."
War,475094,The Captain,7.2,"['DE', 'FR', 'PL']",0,0,tt6763252,"In the last moments of World War II, a young German soldier fighting for survival finds a Nazi captain's uniform. Impersonating an officer, the man quickly takes on the monstrous identity of the perpetrators he's escaping from."
War,9660,Operation Petticoat,7.187,['US'],0,6800000,tt0053143,"During World War II, a commander finds himself stuck with a decrepit (and pink) submarine, a con man executive officer, and a group of army nurses."
War,1271,300,7.185,"['GB', 'US']",65000000,456082343,tt0416449,"In the ancient battle of Thermopylae, King Leonidas and 300 Spartans fight against Xerxes and his massive Persian army."
